criterion,splitter,Min_samples_split,Min_samples_leaf,Ccp_alpha,Max_depth,Min_weight_fraction_leaf,Error-
squared_error,best,5,100,0.4,1,0.5,1.3088847911459158
absolute_error,random,73,5,0.7,10,0.5,1.9913958019439384
poisson,best,5,37,1.0,10000,0.7,2.025281916056495
poisson,random,10,73,0.2,100,0.5,2.025281916056495
absolute_error,best,73,1,1.0,1,0.2,1.9913958019439384
poisson,best,100,100,0.2,10,0.1,1.3093203928640431
poisson,random,2,73,0.7999999999999999,100,1.0,2.025281916056495
squared_error,best,73,2,0.4,1000,1.0,1.0764182923834156
absolute_error,random,37,1,0.1,10,0.6,0.7875728565508288
squared_error,random,37,5,0.3,100,0.4,0.7815168499649205
absolute_error,best,5,10,0.8999999999999999,100,0.4,1.9913958019439384
friedman_mse,random,100,73,0.4,1000,1.0,1.6222782199420962
absolute_error,random,5,37,0.7999999999999999,1000,0.7999999999999999,1.9913958019439384
poisson,random,100,73,0.4,10,0.3,2.025281916056495
absolute_error,random,37,37,0.4,1000,0.3,1.9913958019439384
absolute_error,best,2,2,1.0,10000,0.6,1.9913958019439384
absolute_error,random,37,10,0.8999999999999999,1000,0.0,1.9913958019439384
poisson,best,5,10,0.1,100,0.7999999999999999,1.0753749891421798
friedman_mse,best,5,2,0.7,10000,0.0,1.4181183227437355
poisson,best,37,5,0.5,10000,0.5,2.025281916056495
squared_error,random,73,73,0.4,10,1.0,1.5099985287970297
poisson,random,5,37,0.2,100,1.0,2.025281916056495
squared_error,best,100,10,0.3,1,0.6,1.3088847911459158
poisson,best,73,10,0.2,1000,0.8999999999999999,1.3093203928640431
poisson,random,10,10,0.8999999999999999,100,0.2,2.025281916056495
squared_error,random,100,37,0.2,10,0.8999999999999999,0.9690145871477734
poisson,best,2,1,0.7,10000,0.7999999999999999,2.025281916056495
absolute_error,best,100,1,0.6,1000,0.5,1.297290932102866
squared_error,random,2,5,1.0,100,0.0,1.6362652407808638
poisson,best,37,10,0.7999999999999999,1000,0.0,2.025281916056495
squared_error,best,2,2,0.3,100,0.4,0.9180449810204128
squared_error,best,2,5,0.5,1000,0.0,1.0764182923834156
poisson,best,10,37,0.2,10000,0.5,1.3093203928640431
absolute_error,random,10,10,0.2,1,0.6,1.7635001396912884
friedman_mse,random,73,1,0.7999999999999999,10000,0.6,2.025281916056495
poisson,random,10,2,0.6,1000,0.4,2.025281916056495
absolute_error,best,5,5,0.7,1000,0.7999999999999999,1.9913958019439384
friedman_mse,random,10,73,1.0,1,0.5,2.025281916056495
friedman_mse,best,100,10,0.5,1000,0.4,1.2045784921374765
absolute_error,random,5,1,0.1,10000,0.2,1.134539675004129
absolute_error,random,10,37,0.7999999999999999,1,0.6,1.9913958019439384
poisson,random,10,37,0.0,1000,0.6,0.7913121447319821
squared_error,best,73,73,0.5,1,0.5,1.3088847911459158
friedman_mse,best,37,10,0.0,1,0.7999999999999999,1.5794354191078328
friedman_mse,best,37,2,0.2,10,0.2,0.8336562248507757
friedman_mse,best,5,100,0.4,10,0.7999999999999999,1.0202408999428216
squared_error,random,100,73,0.4,100,0.4,1.5099985287970297
absolute_error,random,2,10,0.7,1,0.7999999999999999,1.9913958019439384
