N_neighbours,weights,algorithm,Leaf_size,P,metric,Error-
9,uniform,ball_tree,20,2.0,manhattan,0.15528929782248524
2,distance,brute,40,2.5,cityblock,0.17405707276276564
1,distance,ball_tree,50,1.0,cityblock,0.22656469641625473
5,distance,brute,60,2.0,euclidean,0.1559337963279012
2,uniform,brute,30,3.0,cityblock,0.17484393148854602
4,uniform,kd_tree,80,3.0,l1,0.16249725908237656
4,distance,ball_tree,40,4.0,euclidean,0.15823043522798777
8,distance,ball_tree,20,2.0,manhattan,0.15266081978580376
9,uniform,kd_tree,50,1.5,cityblock,0.15528929782248524
8,distance,brute,100,2.0,euclidean,0.15316725132378076
5,uniform,kd_tree,60,3.0,l2,0.15844531722001523
4,uniform,kd_tree,100,4.0,manhattan,0.16249725908237656
6,distance,kd_tree,20,4.0,euclidean,0.15085028794283364
1,uniform,brute,10,3.5,l1,0.22656469641625473
6,distance,ball_tree,20,3.5,l2,0.15085028794283364
6,distance,kd_tree,70,3.0,manhattan,0.15399404285800325
8,uniform,kd_tree,90,3.5,manhattan,0.1554761986165119
1,uniform,brute,30,1.5,l1,0.22656469641625473
10,uniform,kd_tree,80,2.0,manhattan,0.15604347913581987
5,uniform,brute,90,3.5,cityblock,0.1594751292464481
3,distance,ball_tree,100,3.0,l1,0.1659805629366767
8,distance,ball_tree,20,2.0,cityblock,0.15266081978580376
6,distance,ball_tree,40,4.5,l2,0.15085028794283364
5,distance,kd_tree,90,4.5,manhattan,0.1574195342513477
10,distance,brute,100,4.0,l2,0.15303638930840832
5,uniform,ball_tree,30,4.0,cityblock,0.1594751292464481
3,uniform,brute,90,4.5,manhattan,0.16818908294834015
4,uniform,ball_tree,80,3.5,manhattan,0.16249725908237656
10,distance,ball_tree,90,2.0,cityblock,0.15302595552087894
9,distance,brute,30,3.5,euclidean,0.1516520922138087
5,distance,kd_tree,10,2.5,l2,0.15593379632790125
9,distance,brute,40,1.5,manhattan,0.152612815735067
8,uniform,ball_tree,50,4.5,euclidean,0.15574134711271947
4,uniform,brute,60,3.5,euclidean,0.16067899776791797
4,distance,brute,10,2.0,l2,0.15823043522798777
3,distance,kd_tree,70,4.0,euclidean,0.16403917513881508
3,distance,kd_tree,10,3.0,manhattan,0.1659805629366767
5,distance,ball_tree,20,2.5,euclidean,0.15593379632790125
7,uniform,brute,50,4.5,cityblock,0.15440526052464199
9,distance,brute,90,3.0,l1,0.152612815735067
6,distance,brute,50,3.0,euclidean,0.15085028794283364
6,distance,brute,40,1.5,euclidean,0.15085028794283364
8,distance,kd_tree,70,4.5,l1,0.15266081978580376
1,uniform,kd_tree,90,2.5,manhattan,0.22656469641625473
7,uniform,brute,50,3.5,cityblock,0.15440526052464199
5,uniform,ball_tree,80,2.0,l2,0.15844531722001523
4,uniform,ball_tree,10,4.5,euclidean,0.16067899776791797
10,uniform,kd_tree,80,3.0,l2,0.15556084285142488
3,distance,kd_tree,60,2.0,euclidean,0.16403917513881508
5,uniform,kd_tree,80,1.0,l1,0.1594751292464481
8,distance,brute,70,1.5,cityblock,0.15266081978580376
10,uniform,brute,10,3.0,euclidean,0.15556084285142488
3,uniform,ball_tree,20,3.0,manhattan,0.16818908294834015
10,uniform,ball_tree,80,3.0,cityblock,0.15604347913581987
8,distance,brute,20,4.5,manhattan,0.15266081978580376
3,distance,ball_tree,30,2.5,l1,0.1659805629366767
4,uniform,brute,90,2.0,l1,0.16249725908237656
5,uniform,kd_tree,90,2.0,l1,0.1594751292464481
2,uniform,brute,40,4.5,l1,0.17484393148854602
8,uniform,brute,90,1.0,l2,0.15574134711271947
3,distance,ball_tree,90,3.0,cityblock,0.1659805629366767
2,distance,brute,80,4.5,manhattan,0.17405707276276564
6,distance,ball_tree,30,1.0,manhattan,0.15399404285800325
5,uniform,kd_tree,10,2.0,manhattan,0.1594751292464481
8,uniform,kd_tree,20,2.0,manhattan,0.1554761986165119
2,uniform,kd_tree,30,2.0,l2,0.17558452001494754
4,uniform,kd_tree,80,2.5,l2,0.16067899776791797
5,distance,ball_tree,10,2.5,l2,0.15593379632790125
9,uniform,brute,60,4.0,cityblock,0.15528929782248524
5,uniform,ball_tree,70,4.5,euclidean,0.15844531722001523
2,distance,kd_tree,20,4.0,manhattan,0.17405707276276564
6,uniform,kd_tree,60,1.5,l1,0.15629867873328943
7,uniform,ball_tree,50,4.0,manhattan,0.15440526052464199
3,uniform,ball_tree,90,3.5,euclidean,0.16660908778251016
5,distance,brute,40,4.0,l1,0.1574195342513477
10,uniform,kd_tree,20,3.0,l1,0.15604347913581987
4,distance,brute,80,3.0,euclidean,0.15823043522798774
1,uniform,kd_tree,60,2.5,l1,0.22656469641625473
3,distance,ball_tree,90,3.5,l1,0.1659805629366767
2,uniform,brute,80,4.0,euclidean,0.17558452001494754
8,distance,ball_tree,10,2.0,manhattan,0.15266081978580376
10,uniform,ball_tree,80,4.5,euclidean,0.15556084285142488
7,distance,ball_tree,30,2.5,cityblock,0.15213042344852057
10,uniform,kd_tree,70,3.0,euclidean,0.15556084285142488
6,uniform,ball_tree,40,4.0,l1,0.15629867873328943
1,uniform,ball_tree,80,2.0,manhattan,0.22656469641625473
9,uniform,ball_tree,30,4.0,l1,0.15528929782248524
10,uniform,ball_tree,50,1.5,euclidean,0.15556084285142488
8,distance,kd_tree,60,1.0,euclidean,0.15316725132378076
5,uniform,ball_tree,80,2.0,euclidean,0.15844531722001523
6,uniform,kd_tree,90,1.5,l1,0.15629867873328943
9,distance,kd_tree,70,1.5,euclidean,0.1516520922138087
6,uniform,kd_tree,50,3.5,cityblock,0.15629867873328943
3,uniform,brute,80,1.5,l1,0.16818908294834015
2,distance,ball_tree,80,3.0,l1,0.17405707276276564
1,uniform,ball_tree,20,2.5,l2,0.21263045487731458
5,distance,brute,100,4.0,l1,0.1574195342513477
8,uniform,ball_tree,50,2.0,cityblock,0.1554761986165119
10,uniform,ball_tree,90,2.5,cityblock,0.15604347913581987
2,uniform,kd_tree,70,4.5,manhattan,0.17484393148854602
1,distance,brute,70,3.0,l1,0.22656469641625473
5,distance,brute,80,4.0,euclidean,0.1559337963279012
7,distance,kd_tree,70,4.5,l2,0.15140881622101443
1,uniform,ball_tree,80,3.0,cityblock,0.22656469641625473
7,uniform,kd_tree,40,3.0,cityblock,0.15440526052464199
5,uniform,brute,80,1.5,euclidean,0.15844531722001523
4,distance,ball_tree,50,2.0,l2,0.15823043522798777
9,uniform,ball_tree,10,4.5,euclidean,0.15411809169382684
4,uniform,ball_tree,100,2.5,euclidean,0.16067899776791797
8,distance,kd_tree,20,1.0,l1,0.15266081978580376
8,distance,brute,80,1.0,cityblock,0.15266081978580376
2,uniform,kd_tree,40,2.0,l1,0.17484393148854602
4,distance,ball_tree,40,4.0,l1,0.16006020917666575
7,uniform,brute,60,2.5,l2,0.15371039680886492
4,distance,brute,10,1.5,euclidean,0.15823043522798774
1,distance,brute,40,3.0,l2,0.21263045487731458
2,distance,brute,60,2.0,manhattan,0.17405707276276564
9,uniform,kd_tree,40,2.0,l2,0.15411809169382684
10,distance,ball_tree,100,1.0,cityblock,0.15302595552087894
7,distance,ball_tree,70,4.0,l1,0.15213042344852057
8,distance,brute,50,2.5,euclidean,0.15316725132378076
6,uniform,ball_tree,20,4.0,euclidean,0.1526863212831964
7,distance,ball_tree,10,1.0,manhattan,0.15213042344852057
4,uniform,ball_tree,40,1.0,euclidean,0.16067899776791797
8,distance,kd_tree,20,2.5,l1,0.15266081978580376
1,distance,kd_tree,50,1.0,l2,0.21263045487731458
8,distance,brute,10,2.5,euclidean,0.15316725132378076
9,distance,ball_tree,90,1.0,manhattan,0.152612815735067
7,uniform,ball_tree,30,3.0,cityblock,0.15440526052464199
3,distance,ball_tree,90,2.0,l1,0.1659805629366767
8,distance,brute,30,3.5,manhattan,0.15266081978580376
4,uniform,kd_tree,70,3.0,l1,0.16249725908237656
6,distance,brute,60,3.0,euclidean,0.15085028794283364
5,distance,kd_tree,80,4.0,manhattan,0.1574195342513477
10,distance,brute,20,3.0,cityblock,0.15302595552087894
6,uniform,ball_tree,90,3.5,l2,0.1526863212831964
8,uniform,ball_tree,20,2.5,manhattan,0.1554761986165119
10,distance,ball_tree,50,1.5,euclidean,0.15303638930840832
10,uniform,brute,50,3.5,l1,0.15604347913581987
8,uniform,kd_tree,30,1.0,cityblock,0.1554761986165119
2,distance,kd_tree,20,2.0,manhattan,0.17405707276276564
6,distance,ball_tree,80,3.5,l2,0.15085028794283364
4,uniform,ball_tree,50,3.0,l2,0.16067899776791797
6,uniform,kd_tree,70,2.0,l1,0.15629867873328943
9,distance,kd_tree,40,2.5,l2,0.1516520922138087
3,distance,kd_tree,70,1.5,l2,0.16403917513881508
8,distance,ball_tree,50,1.0,l1,0.15266081978580376
8,distance,ball_tree,30,3.0,cityblock,0.15266081978580376
2,distance,ball_tree,30,4.5,l2,0.17384176972974089
2,uniform,kd_tree,50,2.5,cityblock,0.17484393148854602
4,uniform,ball_tree,20,3.5,cityblock,0.16249725908237656
4,distance,kd_tree,80,2.0,manhattan,0.16006020917666575
3,uniform,brute,50,4.0,cityblock,0.16818908294834015
5,uniform,brute,100,1.5,cityblock,0.1594751292464481
9,uniform,kd_tree,20,4.5,euclidean,0.15411809169382684
2,uniform,kd_tree,80,1.0,l2,0.17558452001494754
9,uniform,kd_tree,80,1.0,manhattan,0.15528929782248524
8,distance,kd_tree,30,1.5,l1,0.15266081978580376
9,uniform,brute,30,4.0,l1,0.15528929782248524
7,uniform,brute,90,4.5,manhattan,0.15440526052464199
8,distance,kd_tree,60,3.5,manhattan,0.15266081978580376
8,uniform,kd_tree,90,1.0,l2,0.15574134711271947
7,uniform,ball_tree,90,3.0,manhattan,0.15440526052464199
3,distance,kd_tree,90,4.5,cityblock,0.1659805629366767
9,distance,brute,90,1.0,l1,0.152612815735067
8,uniform,kd_tree,80,3.0,l1,0.1554761986165119
8,uniform,brute,90,1.5,l1,0.1554761986165119
5,uniform,kd_tree,100,1.5,manhattan,0.1594751292464481
3,uniform,brute,100,1.5,l1,0.16818908294834015
9,uniform,kd_tree,70,1.0,manhattan,0.15528929782248524
9,distance,brute,10,3.0,euclidean,0.1516520922138087
9,distance,kd_tree,20,3.0,manhattan,0.152612815735067
7,uniform,brute,50,4.0,euclidean,0.15371039680886492
4,distance,kd_tree,10,1.5,euclidean,0.15823043522798777
10,uniform,ball_tree,100,2.5,manhattan,0.15604347913581987
9,distance,brute,40,4.0,euclidean,0.1516520922138087
2,uniform,kd_tree,70,1.5,l2,0.17558452001494754
3,uniform,brute,40,1.0,manhattan,0.16818908294834015
10,distance,ball_tree,80,2.0,euclidean,0.15303638930840832
7,distance,brute,40,1.5,cityblock,0.15213042344852057
4,uniform,kd_tree,80,1.5,cityblock,0.16249725908237656
10,distance,kd_tree,50,4.5,l1,0.15302595552087894
1,uniform,kd_tree,60,3.0,l2,0.21263045487731458
4,distance,brute,100,1.5,cityblock,0.16006020917666575
7,distance,ball_tree,20,4.0,l2,0.15140881622101443
4,distance,kd_tree,40,1.5,l2,0.15823043522798777
1,distance,brute,80,4.0,cityblock,0.22656469641625473
2,uniform,ball_tree,100,1.5,l2,0.17558452001494754
9,distance,brute,90,2.5,euclidean,0.1516520922138087
6,distance,ball_tree,20,3.5,manhattan,0.15399404285800325
5,distance,kd_tree,10,3.5,l1,0.1574195342513477
8,uniform,brute,90,1.5,euclidean,0.15574134711271947
4,uniform,ball_tree,100,3.0,manhattan,0.16249725908237656
3,uniform,ball_tree,10,4.5,l1,0.16818908294834015
6,uniform,brute,50,2.0,euclidean,0.1526863212831964
2,uniform,kd_tree,30,1.0,l2,0.17558452001494754
3,uniform,kd_tree,60,1.0,cityblock,0.16818908294834015
7,uniform,kd_tree,70,3.0,manhattan,0.15440526052464199
3,distance,kd_tree,30,2.0,l2,0.16403917513881508
1,distance,kd_tree,80,4.5,cityblock,0.22656469641625473
7,uniform,ball_tree,40,1.0,cityblock,0.15440526052464199
9,distance,brute,30,3.0,manhattan,0.152612815735067
4,uniform,brute,50,1.0,l1,0.16249725908237656
6,distance,ball_tree,80,3.5,euclidean,0.15085028794283364
8,uniform,kd_tree,70,3.0,l2,0.15574134711271947
3,distance,kd_tree,90,3.5,l2,0.16403917513881508
8,uniform,ball_tree,100,3.0,manhattan,0.1554761986165119
5,uniform,brute,90,2.5,l2,0.15844531722001523
3,distance,ball_tree,90,3.5,manhattan,0.1659805629366767
8,uniform,ball_tree,30,4.0,euclidean,0.15574134711271947
7,distance,ball_tree,60,3.0,l2,0.15140881622101443
7,distance,brute,50,2.5,manhattan,0.15213042344852057
9,distance,kd_tree,80,3.0,manhattan,0.152612815735067
10,uniform,brute,50,4.0,manhattan,0.15604347913581987
4,uniform,brute,20,3.5,manhattan,0.16249725908237656
5,uniform,brute,10,1.5,cityblock,0.1594751292464481
9,uniform,ball_tree,80,2.5,euclidean,0.15411809169382684
8,uniform,brute,90,4.5,cityblock,0.1554761986165119
4,uniform,brute,100,1.0,cityblock,0.16249725908237656
8,distance,ball_tree,30,1.5,euclidean,0.15316725132378076
1,distance,brute,50,2.5,euclidean,0.21263045487731458
9,uniform,ball_tree,30,2.0,euclidean,0.15411809169382684
6,distance,ball_tree,60,2.5,l2,0.15085028794283364
1,uniform,ball_tree,100,2.0,l2,0.21263045487731458
6,uniform,brute,60,4.0,l1,0.15629867873328943
10,uniform,ball_tree,20,3.5,l2,0.15556084285142488
3,uniform,kd_tree,50,1.0,euclidean,0.16660908778251016
9,distance,ball_tree,100,3.0,euclidean,0.1516520922138087
9,uniform,brute,80,4.5,l2,0.15411809169382684
9,distance,brute,90,3.0,manhattan,0.152612815735067
5,uniform,brute,10,4.0,cityblock,0.1594751292464481
7,distance,ball_tree,90,1.5,euclidean,0.15140881622101443
10,uniform,ball_tree,20,4.0,l1,0.15604347913581987
8,distance,brute,50,4.0,manhattan,0.15266081978580376
8,uniform,brute,40,1.0,l2,0.15574134711271947
1,distance,brute,50,3.0,manhattan,0.22656469641625473
4,distance,kd_tree,60,4.0,l2,0.15823043522798777
8,uniform,ball_tree,100,3.0,l2,0.15574134711271947
4,uniform,brute,40,4.5,manhattan,0.16249725908237656
1,distance,kd_tree,80,3.0,cityblock,0.22656469641625473
4,uniform,kd_tree,70,3.5,euclidean,0.16067899776791797
9,distance,kd_tree,90,2.0,cityblock,0.152612815735067
10,distance,kd_tree,70,4.5,manhattan,0.15302595552087894
3,distance,kd_tree,100,2.0,euclidean,0.16403917513881508
7,uniform,kd_tree,10,2.0,euclidean,0.15371039680886492
1,distance,brute,40,3.0,euclidean,0.21263045487731458
8,uniform,brute,100,3.5,l1,0.1554761986165119
9,distance,brute,90,4.0,cityblock,0.152612815735067
3,distance,brute,20,2.0,manhattan,0.1659805629366767
9,distance,brute,60,4.0,cityblock,0.152612815735067
1,uniform,ball_tree,20,3.0,l2,0.21263045487731458
8,uniform,brute,70,4.0,euclidean,0.15574134711271947
1,distance,ball_tree,40,2.5,manhattan,0.22656469641625473
7,distance,kd_tree,50,4.0,l1,0.15213042344852057
3,distance,brute,70,1.5,euclidean,0.16403917513881505
2,distance,ball_tree,100,2.0,manhattan,0.17405707276276564
10,distance,kd_tree,10,2.0,manhattan,0.15302595552087894
7,distance,brute,30,4.5,l1,0.15213042344852057
2,distance,brute,40,1.0,cityblock,0.17405707276276564
10,distance,kd_tree,90,3.0,l2,0.15303638930840832
4,distance,brute,90,3.0,l1,0.16006020917666575
10,uniform,ball_tree,70,1.0,l1,0.15604347913581987
6,uniform,ball_tree,20,4.0,l1,0.15629867873328943
10,distance,kd_tree,100,2.5,euclidean,0.15303638930840832
4,distance,kd_tree,40,3.0,manhattan,0.16006020917666575
8,uniform,ball_tree,10,4.5,cityblock,0.1554761986165119
8,distance,brute,30,4.5,l1,0.15266081978580376
9,uniform,ball_tree,60,4.5,l2,0.15411809169382684
7,distance,kd_tree,90,4.0,l1,0.15213042344852057
8,distance,ball_tree,80,3.0,euclidean,0.15316725132378076
5,distance,ball_tree,100,4.5,l2,0.15593379632790125
6,distance,ball_tree,100,3.0,manhattan,0.15399404285800325
7,uniform,kd_tree,70,2.5,euclidean,0.15371039680886492
4,distance,brute,100,1.5,l2,0.15823043522798777
4,distance,kd_tree,40,1.5,manhattan,0.16006020917666575
5,uniform,kd_tree,40,4.0,cityblock,0.1594751292464481
9,distance,ball_tree,70,1.0,euclidean,0.1516520922138087
4,uniform,brute,90,3.0,cityblock,0.16249725908237656
9,distance,kd_tree,50,2.5,manhattan,0.152612815735067
9,distance,ball_tree,90,4.0,l1,0.152612815735067
5,uniform,brute,10,3.5,manhattan,0.1594751292464481
10,uniform,ball_tree,90,4.0,l1,0.15604347913581987
9,uniform,brute,50,2.0,l2,0.15411809169382684
10,distance,kd_tree,80,4.5,manhattan,0.15302595552087894
10,distance,ball_tree,100,2.5,manhattan,0.15302595552087894
7,uniform,kd_tree,10,1.5,l2,0.15371039680886492
2,uniform,brute,20,2.5,l2,0.17558452001494754
2,distance,ball_tree,80,2.0,l1,0.17405707276276564
9,distance,brute,40,1.5,l1,0.152612815735067
1,distance,kd_tree,100,1.0,l2,0.21263045487731458
9,uniform,ball_tree,50,1.0,cityblock,0.15528929782248524
6,uniform,ball_tree,30,3.5,l2,0.1526863212831964
8,uniform,ball_tree,10,3.0,l1,0.1554761986165119
10,uniform,kd_tree,60,1.5,manhattan,0.15604347913581987
2,distance,kd_tree,10,3.5,euclidean,0.17384176972974089
2,uniform,brute,70,1.5,cityblock,0.17484393148854602
4,distance,brute,70,4.0,cityblock,0.16006020917666575
2,uniform,ball_tree,50,3.5,l1,0.17484393148854602
9,distance,brute,40,4.0,l1,0.152612815735067
5,distance,kd_tree,40,1.5,cityblock,0.1574195342513477
4,uniform,ball_tree,50,1.0,euclidean,0.16067899776791797
6,uniform,ball_tree,50,1.0,l1,0.15629867873328943
7,uniform,kd_tree,20,1.5,cityblock,0.15440526052464199
9,distance,kd_tree,60,4.0,l2,0.1516520922138087
9,distance,brute,60,1.0,cityblock,0.152612815735067
4,uniform,kd_tree,70,1.0,l2,0.16067899776791797
6,uniform,brute,30,1.5,l1,0.15629867873328943
7,uniform,kd_tree,80,1.0,l2,0.15371039680886492
9,uniform,ball_tree,70,4.0,manhattan,0.15528929782248524
7,distance,kd_tree,20,3.0,l2,0.15140881622101443
9,uniform,brute,50,2.5,euclidean,0.15411809169382684
6,distance,ball_tree,60,4.0,l1,0.15399404285800325
4,uniform,brute,80,4.0,manhattan,0.16249725908237656
3,distance,ball_tree,30,4.5,euclidean,0.16403917513881508
9,uniform,brute,90,3.0,manhattan,0.15528929782248524
2,distance,brute,70,2.0,euclidean,0.17384176972974089
1,distance,kd_tree,20,3.5,l2,0.21263045487731458
10,distance,ball_tree,90,3.5,euclidean,0.15303638930840832
2,distance,kd_tree,20,1.0,l1,0.17405707276276564
7,distance,kd_tree,40,2.5,cityblock,0.15213042344852057
2,uniform,kd_tree,90,2.0,euclidean,0.17558452001494754
5,uniform,brute,70,1.5,cityblock,0.1594751292464481
7,uniform,ball_tree,30,3.0,l2,0.15371039680886492
8,uniform,brute,40,2.0,cityblock,0.1554761986165119
5,distance,brute,10,4.5,manhattan,0.1574195342513477
10,distance,brute,50,2.0,euclidean,0.1530363893084083
5,distance,ball_tree,50,3.0,l1,0.1574195342513477
4,uniform,brute,100,1.5,l2,0.16067899776791797
2,distance,kd_tree,20,4.5,l1,0.17405707276276564
4,uniform,ball_tree,100,1.5,l2,0.16067899776791797
5,distance,ball_tree,60,4.5,manhattan,0.1574195342513477
4,distance,kd_tree,10,2.0,l1,0.16006020917666575
7,uniform,brute,90,1.0,manhattan,0.15440526052464199
2,uniform,kd_tree,40,1.0,l1,0.17484393148854602
10,distance,ball_tree,100,3.0,l2,0.15303638930840832
9,distance,brute,20,2.5,cityblock,0.152612815735067
2,distance,kd_tree,80,3.5,euclidean,0.17384176972974089
9,distance,brute,50,1.0,cityblock,0.152612815735067
5,distance,kd_tree,40,3.0,l1,0.1574195342513477
8,uniform,ball_tree,70,1.0,l1,0.1554761986165119
1,uniform,brute,90,1.5,l1,0.22656469641625473
10,uniform,brute,30,4.0,euclidean,0.15556084285142488
8,distance,kd_tree,70,2.0,euclidean,0.15316725132378076
8,distance,kd_tree,80,2.0,l2,0.15316725132378076
1,distance,kd_tree,60,4.0,manhattan,0.22656469641625473
8,uniform,brute,70,3.5,l2,0.15574134711271947
10,uniform,brute,80,2.0,euclidean,0.15556084285142488
4,uniform,ball_tree,40,1.5,l2,0.16067899776791797
7,distance,kd_tree,60,4.5,l1,0.15213042344852057
1,distance,ball_tree,70,2.5,l2,0.21263045487731458
9,uniform,ball_tree,100,2.0,l1,0.15528929782248524
3,uniform,brute,90,2.0,l1,0.16818908294834015
8,distance,kd_tree,50,3.5,cityblock,0.15266081978580376
5,uniform,kd_tree,80,1.5,l1,0.1594751292464481
6,distance,brute,20,2.5,euclidean,0.15085028794283364
7,uniform,brute,90,2.0,l1,0.15440526052464199
9,distance,ball_tree,20,4.0,cityblock,0.152612815735067
6,uniform,ball_tree,20,3.0,l1,0.15629867873328943
10,uniform,ball_tree,100,4.0,cityblock,0.15604347913581987
8,distance,brute,40,1.5,cityblock,0.15266081978580376
8,distance,ball_tree,30,2.5,euclidean,0.15316725132378076
9,uniform,ball_tree,20,3.0,manhattan,0.15528929782248524
7,distance,ball_tree,80,1.0,cityblock,0.15213042344852057
9,uniform,kd_tree,20,3.0,l2,0.15411809169382684
9,uniform,brute,100,1.0,manhattan,0.15528929782248524
2,distance,ball_tree,70,1.0,manhattan,0.17405707276276564
6,distance,ball_tree,70,3.5,euclidean,0.15085028794283364
9,distance,kd_tree,50,1.0,manhattan,0.152612815735067
6,uniform,brute,70,3.0,l2,0.1526863212831964
5,uniform,brute,80,2.0,cityblock,0.1594751292464481
1,distance,brute,40,2.5,l2,0.21263045487731458
8,distance,ball_tree,60,1.5,l1,0.15266081978580376
8,uniform,kd_tree,40,4.5,l1,0.1554761986165119
6,distance,ball_tree,30,1.0,cityblock,0.15399404285800325
4,uniform,brute,20,3.0,cityblock,0.16249725908237656
8,distance,brute,90,3.5,euclidean,0.15316725132378076
9,uniform,kd_tree,20,4.5,cityblock,0.15528929782248524
2,uniform,brute,50,1.5,euclidean,0.17558452001494754
2,distance,ball_tree,100,1.5,l1,0.17405707276276564
8,uniform,ball_tree,10,4.0,l1,0.1554761986165119
2,uniform,brute,10,1.0,l1,0.17484393148854602
2,distance,brute,20,3.5,l2,0.17384176972974089
9,uniform,ball_tree,10,1.0,cityblock,0.15528929782248524
10,uniform,ball_tree,20,4.0,cityblock,0.15604347913581987
2,uniform,brute,50,3.0,l1,0.17484393148854602
2,distance,ball_tree,30,1.5,manhattan,0.17405707276276564
2,uniform,ball_tree,50,2.0,manhattan,0.17484393148854602
7,distance,ball_tree,60,4.0,euclidean,0.15140881622101443
2,distance,kd_tree,80,1.5,manhattan,0.17405707276276564
7,uniform,kd_tree,60,1.5,euclidean,0.15371039680886492
2,uniform,kd_tree,80,4.0,l1,0.17484393148854602
9,uniform,ball_tree,100,2.0,cityblock,0.15528929782248524
9,distance,ball_tree,80,1.0,manhattan,0.152612815735067
9,uniform,brute,20,1.0,euclidean,0.15411809169382684
8,uniform,kd_tree,40,2.5,manhattan,0.1554761986165119
4,uniform,brute,80,1.0,l1,0.16249725908237656
10,distance,ball_tree,90,1.5,l2,0.15303638930840832
4,distance,ball_tree,70,1.5,euclidean,0.15823043522798777
2,uniform,brute,40,1.0,euclidean,0.17558452001494754
3,uniform,kd_tree,60,1.5,euclidean,0.16660908778251016
7,distance,kd_tree,30,1.0,l2,0.15140881622101443
8,uniform,ball_tree,10,4.5,euclidean,0.15574134711271947
3,uniform,kd_tree,10,4.0,euclidean,0.16660908778251016
5,distance,kd_tree,70,1.5,cityblock,0.1574195342513477
7,uniform,brute,60,3.0,cityblock,0.15440526052464199
2,distance,ball_tree,50,4.0,l1,0.17405707276276564
9,uniform,brute,50,4.5,l1,0.15528929782248524
2,uniform,ball_tree,20,3.0,cityblock,0.17484393148854602
4,distance,kd_tree,30,4.0,euclidean,0.15823043522798777
6,uniform,kd_tree,80,1.0,manhattan,0.15629867873328943
9,uniform,ball_tree,10,4.5,manhattan,0.15528929782248524
8,distance,kd_tree,100,3.0,l2,0.15316725132378076
5,uniform,brute,60,4.5,euclidean,0.15844531722001523
7,uniform,ball_tree,10,4.0,euclidean,0.15371039680886492
9,distance,brute,10,4.0,euclidean,0.1516520922138087
5,uniform,ball_tree,100,1.0,euclidean,0.15844531722001523
9,distance,ball_tree,90,1.5,l2,0.1516520922138087
8,distance,kd_tree,50,1.5,cityblock,0.15266081978580376
5,distance,brute,80,2.5,euclidean,0.1559337963279012
2,distance,ball_tree,100,3.5,manhattan,0.17405707276276564
9,distance,ball_tree,30,4.5,euclidean,0.1516520922138087
4,distance,kd_tree,90,2.5,euclidean,0.15823043522798777
9,uniform,brute,20,3.0,l1,0.15528929782248524
1,distance,kd_tree,30,3.0,euclidean,0.21263045487731458
7,distance,ball_tree,70,2.5,manhattan,0.15213042344852057
3,uniform,ball_tree,50,1.0,manhattan,0.16818908294834015
4,distance,ball_tree,70,3.5,manhattan,0.16006020917666575
2,distance,brute,100,3.5,manhattan,0.17405707276276564
3,distance,brute,90,2.0,euclidean,0.16403917513881505
9,distance,brute,10,4.0,l2,0.1516520922138087
3,distance,kd_tree,50,1.0,l2,0.16403917513881508
7,distance,brute,10,2.0,euclidean,0.1514088162210144
4,distance,brute,60,1.0,manhattan,0.16006020917666575
2,distance,kd_tree,40,2.5,cityblock,0.17405707276276564
8,uniform,ball_tree,30,4.0,l2,0.15574134711271947
6,distance,kd_tree,60,3.5,l1,0.15399404285800325
3,uniform,ball_tree,90,2.5,manhattan,0.16818908294834015
2,uniform,brute,40,4.5,euclidean,0.17558452001494754
9,uniform,brute,30,3.0,euclidean,0.15411809169382684
2,distance,brute,20,4.0,l1,0.17405707276276564
5,uniform,kd_tree,10,2.0,euclidean,0.15844531722001523
2,distance,brute,20,3.0,euclidean,0.17384176972974089
4,uniform,brute,40,4.0,l1,0.16249725908237656
2,distance,brute,50,2.0,cityblock,0.17405707276276564
8,distance,kd_tree,70,4.5,cityblock,0.15266081978580376
1,distance,brute,70,3.0,l2,0.21263045487731458
9,distance,brute,90,3.0,cityblock,0.152612815735067
6,distance,ball_tree,60,2.5,l1,0.15399404285800325
1,uniform,kd_tree,40,1.0,cityblock,0.22656469641625473
9,uniform,kd_tree,70,4.0,manhattan,0.15528929782248524
10,uniform,ball_tree,60,2.0,l1,0.15604347913581987
7,distance,brute,80,1.5,cityblock,0.15213042344852057
7,uniform,brute,20,4.0,euclidean,0.15371039680886492
8,distance,ball_tree,70,3.0,manhattan,0.15266081978580376
9,uniform,kd_tree,100,4.5,cityblock,0.15528929782248524
10,uniform,ball_tree,10,2.0,manhattan,0.15604347913581987
10,distance,brute,80,2.5,l2,0.15303638930840832
9,distance,brute,10,1.5,l2,0.1516520922138087
6,distance,ball_tree,90,2.0,l2,0.15085028794283364
6,distance,ball_tree,60,3.0,cityblock,0.15399404285800325
5,distance,ball_tree,40,3.0,l2,0.15593379632790125
3,distance,kd_tree,20,3.0,euclidean,0.16403917513881508
6,distance,kd_tree,60,3.5,euclidean,0.15085028794283364
7,uniform,brute,60,1.5,l1,0.15440526052464199
2,distance,brute,40,3.0,euclidean,0.17384176972974089
6,uniform,kd_tree,30,2.0,cityblock,0.15629867873328943
2,distance,kd_tree,60,2.0,l1,0.17405707276276564
7,uniform,brute,50,3.0,manhattan,0.15440526052464199
5,uniform,brute,80,4.5,cityblock,0.1594751292464481
4,uniform,brute,20,3.0,l2,0.16067899776791797
10,distance,brute,30,1.0,manhattan,0.15302595552087894
